,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
0,487950,112250,487963,112208,3,48791122,8.0,8.227133587615686,8.227133587615686,1.0
1,489050,112850,489050,112850,3,48901128,10.0,10.206806730218688,10.206806730218688,1.0
2,490250,111250,490233,111263,3,49021112,10.0,10.454267175231372,5.227133587615686,1.2
4,490250,111350,490265,111375,3,49021113,36.0,37.13566793807843,12.378555979359476,4.2
9,490250,111550,490285,111599,3,49021115,24.0,24.68140076284706,12.34070038142353,3.0
12,490350,111350,490387,111353,3,49031113,8.0,8.227133587615686,8.227133587615686,1.0
13,490350,111450,490360,111485,3,49031114,18.0,18.68140076284706,9.34070038142353,2.2
16,490350,111550,490360,111510,3,49031115,24.0,24.68140076284706,12.34070038142353,3.0
19,490450,111250,490492,111290,3,49041112,8.0,8.227133587615686,8.227133587615686,1.0
20,490450,111350,490400,111350,3,49041113,8.0,8.227133587615686,8.227133587615686,1.0
21,490450,111450,490471,111453,3,49041114,10.0,10.454267175231372,5.227133587615686,1.2
23,490450,111550,490400,111500,3,49041115,14.0,14.454267175231372,7.227133587615686,2.0
25,490450,112550,490450,112550,3,49041125,10.0,10.227133587615686,10.227133587615686,1.0
27,490550,111350,490519,111379,3,49051113,8.0,8.227133587615686,8.227133587615686,1.0
28,490550,111450,490501,111403,3,49051114,8.0,8.227133587615686,8.227133587615686,1.0
29,490550,111550,490580,111509,3,49051115,18.0,18.454267175231372,9.227133587615686,2.0
31,490550,111650,490537,111661,3,49051116,28.0,28.68140076284706,14.34070038142353,3.0
34,490550,111750,490548,111741,3,49051117,8.0,8.227133587615686,8.227133587615686,1.0
35,490550,112650,490550,112650,3,49051126,10.0,10.227133587615686,10.227133587615686,1.0
36,490650,111550,490600,111595,3,49061115,8.0,8.227133587615686,8.227133587615686,1.0
37,490650,111650,490624,111603,3,49061116,18.0,18.454267175231372,9.227133587615686,2.0
39,490650,111750,490654,111706,3,49061117,34.0,34.908534350462745,17.454267175231372,4.0
43,490750,111550,490791,111500,3,49071115,8.0,8.227133587615686,8.227133587615686,1.0
44,490750,111650,490750,111650,3,49071116,10.0,10.227133587615686,10.227133587615686,1.0
45,490750,111750,490750,111750,3,49071117,10.0,10.227133587615686,10.227133587615686,1.0
46,490750,112450,490708,112411,3,49071124,8.0,8.227133587615686,8.227133587615686,1.0
47,490750,112550,490750,112550,3,49071125,10.0,10.227133587615686,10.227133587615686,1.0
48,490850,111250,490836,111251,3,49081112,18.0,18.454267175231372,9.227133587615686,2.0
50,490850,111350,490894,111361,3,49081113,24.0,24.68140076284706,12.34070038142353,3.0
53,490850,111450,490889,111469,3,49081114,14.0,14.454267175231372,7.227133587615686,2.0
55,490850,111550,490830,111555,3,49081115,20.0,20.68140076284706,6.893800254282353,2.2
58,490950,111350,490929,111389,3,49091113,24.0,24.68140076284706,12.34070038142353,3.0
61,490950,111650,490986,111616,3,49091116,6.0,6.454267175231372,6.454267175231372,0.4
63,490950,113350,490955,113355,3,49091133,8.0,8.200273306556069,8.200273306556069,1.0
64,491050,111350,491088,111384,3,49101113,8.0,8.227133587615686,8.227133587615686,1.0
65,491050,111450,491027,111485,3,49101114,8.0,8.227133587615686,8.227133587615686,1.0
66,491050,111550,491072,111522,3,49101115,8.0,8.227133587615686,8.227133587615686,1.0
67,491050,111650,491071,111692,3,49101116,8.0,8.227133587615686,8.227133587615686,1.0
68,491050,111750,491050,111750,3,49101117,6.0,6.227133587615686,6.227133587615686,1.0
69,491050,113250,491010,113298,3,49101132,8.0,8.200273306556069,8.200273306556069,1.0
70,491050,113350,491015,113395,3,49101133,12.0,12.400546613112137,6.200273306556069,1.2
72,491150,111150,491183,111190,3,49111111,8.0,8.227133587615686,8.227133587615686,1.0
73,491150,111250,491150,111250,3,49111112,10.0,10.227133587615686,10.227133587615686,1.0
74,491150,111350,491122,111369,3,49111113,8.0,8.227133587615686,8.227133587615686,1.0
75,491150,111450,491182,111417,3,49111114,8.0,8.227133587615686,8.227133587615686,1.0
76,491150,111650,491176,111618,3,49111116,8.0,8.227133587615686,8.227133587615686,1.0
77,491250,111450,491206,111456,3,49121114,8.0,8.227133587615686,8.227133587615686,1.0
78,491250,111650,491257,111673,3,49121116,34.0,34.908534350462745,17.454267175231372,4.0
82,491350,111450,491351,111428,3,49131114,18.0,18.454267175231372,9.227133587615686,2.0
84,491450,111350,491425,111367,3,49141113,8.0,8.227133587615686,8.227133587615686,1.0
85,491450,111650,491466,111692,3,49141116,18.0,18.454267175231372,9.227133587615686,2.0
87,491750,114650,491700,114600,3,49171146,10.0,10.400546613112137,5.200273306556069,1.2
89,491750,114750,491742,114765,3,49171147,10.0,10.400546613112137,5.200273306556069,1.2
91,491750,114850,491729,114848,3,49171148,8.0,8.200273306556069,8.200273306556069,1.0
92,492750,117350,492750,117350,3,49271173,10.0,10.200273306556069,10.200273306556069,1.0
93,492750,117550,492703,117508,3,49271175,18.0,18.400546613112137,9.200273306556069,2.0
95,493250,117650,493250,117650,3,49321176,10.0,10.200273306556069,10.200273306556069,1.0
96,493350,117750,493305,117732,3,49331177,18.0,18.400546613112137,9.200273306556069,2.0
98,493450,117650,493450,117650,3,49341176,10.0,10.200273306556069,10.200273306556069,1.0
99,494150,119350,494140,119314,3,49411193,8.0,8.200273306556069,8.200273306556069,1.0
100,494150,119450,494130,119462,3,49411194,8.0,8.200273306556069,8.200273306556069,1.0
101,494450,119550,494420,119585,3,49441195,8.0,8.200273306556069,8.200273306556069,1.0
102,494450,119650,494466,119632,3,49441196,8.0,8.200273306556069,8.200273306556069,1.0
103,496550,111250,496513,111216,3,49651112,16.0,16.47889596670098,16.47889596670098,2.0
105,496550,111350,496574,111357,3,49651113,16.0,16.47889596670098,16.47889596670098,2.0
107,496650,111250,496650,111202,3,49661112,16.0,16.47889596670098,16.47889596670098,2.0
109,496650,111350,496675,111340,3,49661113,16.0,16.47889596670098,16.47889596670098,2.0
111,513950,152650,513929,152673,3,51391526,8.0,8.224774916605016,8.224774916605016,1.0
112,514050,152450,514071,152464,3,51401524,8.0,8.224774916605016,8.224774916605016,1.0
113,514050,152550,514096,152505,3,51401525,24.0,24.67432474981505,24.67432474981505,3.0
116,514050,152650,514009,152665,3,51401526,16.0,16.449549833210032,16.449549833210032,2.0
118,514150,152450,514170,152430,3,51411524,16.0,16.449549833210032,16.449549833210032,2.0
120,514250,156150,514269,156114,3,51421561,8.0,8.224774916605016,8.224774916605016,1.0
122,514350,156350,514390,156390,3,51431563,8.0,8.224774916605016,8.224774916605016,1.0
123,514550,156350,514564,156389,3,51451563,24.0,24.67432474981505,24.67432474981505,3.0
126,517450,154250,517491,154263,3,51741542,22.0,22.67432474981505,11.337162374907525,3.0
129,517550,154250,517563,154223,3,51751542,24.0,24.674689852613717,24.674689852613717,3.0
132,517550,154350,517545,154372,3,51751543,24.0,24.674689852613717,24.674689852613717,3.0
135,517650,154150,517674,154199,3,51761541,28.0,29.124483087689534,9.708161029229844,3.4
140,517650,154250,517678,154220,3,51761542,26.0,26.899586470151625,13.449793235075813,3.2
144,521450,156050,521467,156072,3,52141560,8.0,8.270542137310738,8.270542137310738,1.0
145,521550,156050,521516,156019,3,52151560,8.0,8.270542137310738,8.270542137310738,1.0
146,526750,162450,526758,162442,3,52671624,8.0,8.213935385509995,8.213935385509995,1.0
147,526850,162550,526878,162550,3,52681625,22.0,22.641806156529984,11.320903078264992,3.0
150,526850,162650,526860,162600,3,52681626,16.0,16.42787077101999,16.42787077101999,2.0
152,526850,177150,526850,177150,3,52681771,16.0,16.51514932810415,16.51514932810415,2.0
154,526950,177250,526950,177250,3,52691772,16.0,16.51514932810415,16.51514932810415,2.0
157,527350,164650,527350,164650,3,52731646,6.0,6.26931199615617,6.26931199615617,1.0
158,527350,165250,527302,165261,3,52731652,8.0,8.269311996156171,8.269311996156171,1.0
159,527450,164550,527450,164550,3,52741645,6.0,6.213935385509994,6.213935385509994,1.0
160,527450,164650,527450,164650,3,52741646,6.0,6.26931199615617,6.26931199615617,1.0
161,527450,164750,527450,164750,3,52741647,6.0,6.26931199615617,6.26931199615617,1.0
162,528350,156250,528356,156281,3,52831562,8.0,8.228785827988988,8.228785827988988,1.0
163,528450,177450,528489,177443,3,52841774,8.0,8.190778895343637,8.190778895343637,1.0
164,528550,177250,528550,177250,3,52851772,10.0,10.257574664052076,10.257574664052076,1.0
165,528550,177350,528550,177330,3,52851773,18.0,18.572336686030912,9.286168343015456,2.2
168,528550,177450,528519,177459,3,52851774,16.0,16.381557790687275,16.381557790687275,2.0
170,529950,183050,529900,183075,3,52991830,8.0,8.224337041286143,8.224337041286143,1.0
173,530750,167650,530742,167682,3,53071676,8.0,8.213935385509995,8.213935385509995,1.0
174,531250,167350,531200,167310,3,53121673,8.0,8.213935385509995,8.213935385509995,1.0
175,532350,166450,532369,166433,3,53231664,8.0,8.213935385509995,8.213935385509995,1.0
176,532350,166550,532320,166570,3,53231665,16.0,16.42787077101999,16.42787077101999,2.0
178,532450,166550,532464,166518,3,53241665,8.0,8.213935385509995,8.213935385509995,1.0
179,534650,155850,534639,155884,3,53461558,16.0,16.414513236097847,16.414513236097847,2.0
181,534750,157050,534792,157096,3,53471570,8.0,8.30489773019227,8.30489773019227,1.0
182,534750,157150,534765,157175,3,53471571,8.0,8.30489773019227,8.30489773019227,1.0
183,534750,157250,534794,157269,3,53471572,24.0,24.91469319057681,24.91469319057681,3.0
186,534850,157050,534824,157088,3,53481570,8.0,8.30489773019227,8.30489773019227,1.0
187,534950,157250,534923,157275,3,53491572,8.0,8.30489773019227,8.30489773019227,1.0
188,537150,181050,537110,181044,3,53711810,8.0,8.257574664052076,8.257574664052076,1.0
189,541750,186450,541750,186450,3,54171864,10.0,10.224612563930854,10.224612563930854,1.0
190,543850,154350,543830,154331,3,54381543,8.0,8.207256618048923,8.207256618048923,1.0
191,543850,168550,543850,168586,3,54381685,8.0,8.241493322599657,8.241493322599657,1.0
192,543850,168650,543880,168665,3,54381686,16.0,16.482986645199315,16.482986645199315,2.0
194,543850,168750,543880,168700,3,54381687,8.0,8.241493322599657,8.241493322599657,1.0
195,544350,176450,544350,176450,3,54431764,6.0,6.235847667378414,6.235847667378414,1.0
196,554350,201050,554320,201070,3,55432010,18.0,18.683654094234072,9.341827047117036,2.2
199,554450,200950,554493,200999,3,55442009,16.0,16.455769396156047,16.455769396156047,2.0
201,554950,185150,554906,185169,3,55491851,8.0,8.269345739306164,8.269345739306164,1.0
202,554950,185250,554932,185256,3,55491852,8.0,8.269345739306164,8.269345739306164,1.0
203,555350,205850,555300,205850,3,55532058,8.0,8.261622987803129,8.261622987803129,1.0
204,555350,205950,555300,205900,3,55532059,8.0,8.261622987803129,8.261622987803129,1.0
205,555450,205850,555480,205878,3,55542058,8.0,8.261622987803129,8.261622987803129,1.0
206,555750,204550,555775,204599,3,55572045,8.0,8.197151935553707,8.197151935553707,1.0
207,556150,205750,556135,205710,3,55612057,8.0,8.261622987803129,8.261622987803129,1.0
208,556150,205850,556111,205835,3,55612058,8.0,8.261622987803129,8.261622987803129,1.0
209,556250,205950,556200,205900,3,55622059,8.0,8.261622987803129,8.261622987803129,1.0
210,556350,205950,556323,205923,3,55632059,8.0,8.261622987803129,8.261622987803129,1.0
211,556450,205950,556470,205934,3,55642059,8.0,8.261622987803129,8.261622987803129,1.0
212,556550,205950,556572,205978,3,55652059,8.0,8.261622987803129,8.261622987803129,1.0
213,556750,206250,556769,206231,3,55672062,14.0,14.523245975606258,7.261622987803129,2.0
215,556850,207250,556895,207245,3,55682072,8.0,8.261622987803129,8.261622987803129,1.0
216,556950,207250,556915,207234,3,55692072,8.0,8.261622987803129,8.261622987803129,1.0
217,557050,207150,557075,207150,3,55702071,8.0,8.261622987803129,8.261622987803129,1.0
218,557050,207250,557000,207200,3,55702072,8.0,8.261622987803129,8.261622987803129,1.0
219,557350,179750,557337,179718,3,55731797,8.0,8.28943573397936,8.28943573397936,1.0
220,557450,179650,557471,179687,3,55741796,8.0,8.28943573397936,8.28943573397936,1.0
221,557450,181950,557450,181950,3,55741819,10.0,10.28943573397936,10.28943573397936,1.0
222,557650,181850,557682,181892,3,55761818,8.0,8.28943573397936,8.28943573397936,1.0
223,557750,181850,557737,181831,3,55771818,8.0,8.28943573397936,8.28943573397936,1.0
224,557750,181950,557707,181938,3,55771819,8.0,8.28943573397936,8.28943573397936,1.0
225,557750,182050,557765,182092,3,55771820,8.0,8.28943573397936,8.28943573397936,1.0
226,560050,138250,560025,138226,3,56001382,12.0,12.473642762961376,6.236821381480688,1.2
228,561250,134650,561264,134601,3,56121346,8.0,8.249922384352686,8.249922384352686,1.0
229,561250,134750,561228,134722,3,56121347,8.0,8.249922384352686,8.249922384352686,1.0
230,561350,122850,561350,122840,3,56131228,10.0,10.573075325277166,5.286537662638583,1.2
232,561750,128250,561750,128250,3,56171282,10.0,10.206807360115766,10.206807360115766,1.0
233,561750,128350,561750,128350,3,56171283,10.0,10.206807360115766,10.206807360115766,1.0
234,561850,128150,561850,128150,3,56181281,10.0,10.206807360115766,10.206807360115766,1.0
235,561850,128250,561850,128250,3,56181282,10.0,10.206807360115766,10.206807360115766,1.0
236,561950,128150,561950,128150,3,56191281,10.0,10.206807360115766,10.206807360115766,1.0
237,561950,128350,561900,128325,3,56191283,12.0,12.413614720231532,6.206807360115766,1.2
239,562050,128150,562050,128150,3,56201281,10.0,10.206807360115766,10.206807360115766,1.0
240,562050,128350,562050,128350,3,56201283,10.0,10.206807360115766,10.206807360115766,1.0
241,562150,128350,562150,128350,3,56211283,10.0,10.206807360115766,10.206807360115766,1.0
242,562150,128450,562150,128450,3,56211284,10.0,10.206807360115766,10.206807360115766,1.0
243,562450,192750,562414,192783,3,56241927,8.0,8.265241943253642,8.265241943253642,1.0
244,563950,126250,563962,126265,3,56391262,8.0,8.206807360115766,8.206807360115766,1.0
245,566250,210150,566200,210100,3,56622101,8.0,8.197151935553707,8.197151935553707,1.0
246,566250,210250,566272,210298,3,56622102,8.0,8.197151935553707,8.197151935553707,1.0
247,566350,210250,566398,210210,3,56632102,8.0,8.197151935553707,8.197151935553707,1.0
248,566450,210450,566408,210415,3,56642104,8.0,8.197151935553707,8.197151935553707,1.0
254,567350,209850,567380,209840,3,56732098,8.0,8.233759087260074,8.233759087260074,1.0
256,568750,176050,568763,176059,3,56871760,8.0,8.312442261552674,8.312442261552674,1.0
257,568850,176050,568826,176074,3,56881760,8.0,8.312442261552674,8.312442261552674,1.0
258,569050,174850,569050,174850,3,56901748,10.0,10.312442261552674,10.312442261552674,1.0
259,570050,175250,570050,175250,3,57001752,10.0,10.312442261552674,10.312442261552674,1.0
260,570050,175350,570090,175351,3,57001753,24.0,24.93732678465802,12.46866339232901,3.0
263,570150,175350,570105,175377,3,57011753,24.0,24.915441373519375,12.457720686759687,3.0
266,570150,175450,570163,175412,3,57011754,26.0,26.915441373519375,13.457720686759687,3.0
269,571150,189650,571100,189600,3,57111896,8.0,8.292885002059158,8.292885002059158,1.0
270,571150,189750,571100,189700,3,57111897,8.0,8.292885002059158,8.292885002059158,1.0
271,572250,155650,572220,155603,3,57221556,8.0,8.282248971953686,8.282248971953686,1.0
272,572450,154650,572478,154688,3,57241546,8.0,8.26253441806484,8.26253441806484,1.0
273,573150,175450,573120,175450,3,57311754,8.0,8.312442261552674,8.312442261552674,1.0
274,573350,175550,573300,175500,3,57331755,24.0,24.90819068004656,24.90819068004656,3.0
277,573350,175650,573300,175600,3,57331756,18.0,18.605460453364373,9.302730226682186,2.0
279,573350,175750,573350,175700,3,57331757,26.0,26.90819068004656,13.45409534002328,3.0
283,573450,175450,573433,175487,3,57341754,16.0,16.624884523105347,16.624884523105347,2.0
285,573450,175550,573437,175509,3,57341755,8.0,8.302730226682186,8.302730226682186,1.0
286,573450,175650,573400,175600,3,57341756,26.0,26.90819068004656,13.45409534002328,3.0
289,573450,175750,573460,175750,3,57341757,16.0,16.605460453364373,16.605460453364373,2.0
291,573650,177650,573625,177625,3,57361776,5.0,5.605460453364374,5.605460453364374,0.4
293,573750,177650,573700,177650,3,57371776,24.0,24.90819068004656,24.90819068004656,3.0
296,573850,177650,573875,177625,3,57381776,21.0,22.210920906728745,11.105460453364373,2.4
300,574250,192250,574210,192240,3,57421922,8.0,8.292885002059158,8.292885002059158,1.0
301,574250,192350,574247,192335,3,57421923,16.0,16.585770004118316,16.585770004118316,2.0
303,574350,192350,574300,192300,3,57431923,8.0,8.292885002059158,8.292885002059158,1.0
304,574450,164850,574430,164898,3,57441648,8.0,8.283341648179402,8.283341648179402,1.0
305,574450,164950,574420,164940,3,57441649,8.0,8.283341648179402,8.283341648179402,1.0
306,574450,192350,574493,192374,3,57441923,16.0,16.585770004118316,16.585770004118316,2.0
308,575050,177150,575010,177160,3,57501771,8.0,8.302730226682186,8.302730226682186,1.0
309,575250,180950,575250,180900,3,57521809,8.0,8.302730226682186,8.302730226682186,1.0
310,575850,179150,575851,179194,3,57581791,16.0,16.605460453364373,16.605460453364373,2.0
312,575850,179350,575845,179300,3,57581793,16.0,16.605460453364373,16.605460453364373,2.0
314,575850,179450,575840,179450,3,57581794,24.0,24.90819068004656,24.90819068004656,3.0
317,575950,170950,575950,170950,3,57591709,8.0,8.283341648179402,8.283341648179402,1.0
318,575950,179450,575900,179400,3,57591794,24.0,24.90819068004656,24.90819068004656,3.0
321,576050,170950,576030,170950,3,57601709,8.0,8.283341648179402,8.283341648179402,1.0
322,576450,181050,576480,181063,3,57641810,8.0,8.256059414238953,8.256059414238953,1.0
323,576450,205350,576450,205350,3,57642053,8.0,8.252556582850497,8.252556582850497,1.0
324,576550,181050,576545,181067,3,57651810,16.0,16.512118828477906,16.512118828477906,2.0
326,576550,205350,576518,205363,3,57652053,8.0,8.252556582850497,8.252556582850497,1.0
327,576550,205450,576548,205406,3,57652054,18.0,18.505113165700994,9.252556582850497,2.0
329,576650,181050,576601,181044,3,57661810,16.0,16.512118828477906,16.512118828477906,2.0
331,576650,205350,576600,205350,3,57662053,16.0,16.505113165700994,16.505113165700994,2.0
333,578350,185950,578383,185941,3,57831859,8.0,8.256059414238953,8.256059414238953,1.0
334,579350,186450,579300,186410,3,57931864,16.0,16.512118828477906,16.512118828477906,2.0
337,579550,206950,579586,206971,3,57952069,8.0,8.252556582850497,8.252556582850497,1.0
338,579650,206950,579600,206900,3,57962069,16.0,16.505113165700994,16.505113165700994,2.0
340,579650,207050,579632,207001,3,57962070,16.0,16.505113165700994,16.505113165700994,2.0
342,579750,206950,579704,206995,3,57972069,16.0,16.505113165700994,16.505113165700994,2.0
345,579850,206950,579830,206920,3,57982069,16.0,16.505113165700994,16.505113165700994,2.0
347,579950,206950,579900,206980,3,57992069,8.0,8.252556582850497,8.252556582850497,1.0
348,580050,208750,580090,208780,3,58002087,26.0,26.899569937737677,13.449784968868839,3.0
351,580050,208850,580050,208850,3,58002088,16.0,16.59971329182512,16.59971329182512,2.0
353,580150,208750,580113,208786,3,58012087,16.0,16.59971329182512,16.59971329182512,2.0
355,580150,208850,580188,208805,3,58012088,24.0,24.899569937737677,12.449784968868839,3.0
358,580250,208950,580250,208950,3,58022089,6.0,6.29985664591256,6.29985664591256,1.0
359,581850,194850,581844,194898,3,58181948,8.0,8.335267371154305,8.335267371154305,1.0
360,583550,181950,583500,181900,3,58351819,8.0,8.33317691224777,8.33317691224777,1.0
361,587750,233650,587780,233670,3,58772336,8.0,8.238364662178036,8.238364662178036,1.0
362,587750,233750,587750,233750,3,58772337,16.0,16.47672932435607,16.47672932435607,2.0
364,587850,233750,587805,233735,3,58782337,16.0,16.47672932435607,16.47672932435607,2.0
366,588650,225650,588617,225658,3,58862256,8.0,8.263772566033323,8.263772566033323,1.0
367,589250,217650,589248,217687,3,58922176,8.0,8.393653044868433,8.393653044868433,1.0
368,589950,214550,589927,214596,3,58992145,8.0,8.338359034076245,8.338359034076245,1.0
369,590250,184150,590265,184180,3,59021841,8.0,8.359372546932585,8.359372546932585,1.0
370,590350,214650,590335,214670,3,59032146,8.0,8.338359034076245,8.338359034076245,1.0
371,590350,214750,590320,214700,3,59032147,16.0,16.67671806815249,16.67671806815249,2.0
373,590450,214750,590400,214750,3,59042147,16.0,16.67671806815249,16.67671806815249,2.0
375,590450,214850,590450,214880,3,59042148,16.0,16.67671806815249,16.67671806815249,2.0
377,590550,214850,590500,214830,3,59052148,8.0,8.338359034076245,8.338359034076245,1.0
378,590550,215050,590500,215000,3,59052150,16.0,16.67671806815249,16.67671806815249,2.0
380,590550,215250,590500,215200,3,59052152,16.0,16.67671806815249,16.67671806815249,2.0
382,590650,214950,590600,214940,3,59062149,16.0,16.67671806815249,16.67671806815249,2.0
384,590650,215050,590660,215000,3,59062150,8.0,8.338359034076245,8.338359034076245,1.0
385,590650,215150,590600,215100,3,59062151,8.0,8.338359034076245,8.338359034076245,1.0
386,590750,214950,590725,214953,3,59072149,8.0,8.338359034076245,8.338359034076245,1.0
387,590750,215050,590790,215080,3,59072150,16.0,16.67671806815249,16.67671806815249,2.0
389,590750,215150,590700,215155,3,59072151,16.0,16.67671806815249,16.67671806815249,2.0
391,590850,215050,590800,215030,3,59082150,16.0,16.67671806815249,16.67671806815249,2.0
393,590850,215250,590850,215250,3,59082152,8.0,8.300708652781365,8.300708652781365,1.0
394,590850,215350,590812,215380,3,59082153,8.0,8.300708652781365,8.300708652781365,1.0
395,590950,215050,590930,215035,3,59092150,16.0,16.67671806815249,16.67671806815249,2.0
397,591350,223450,591350,223450,3,59132234,10.0,10.29054754878616,10.29054754878616,1.0
398,591450,223250,591400,223200,3,59142232,8.0,8.29054754878616,8.29054754878616,1.0
399,591450,223550,591450,223550,3,59142235,10.0,10.29054754878616,10.29054754878616,1.0
400,591550,223250,591542,223247,3,59152232,22.0,22.87164264635848,7.623880882119494,2.2
403,591550,223350,591567,223374,3,59152233,16.0,16.58109509757232,16.58109509757232,2.0
405,591550,223450,591557,223419,3,59152234,24.0,24.87164264635848,24.87164264635848,3.0
408,591650,223450,591600,223470,3,59162234,8.0,8.29054754878616,8.29054754878616,1.0
409,592150,223950,592195,223995,3,59212239,16.0,16.502541769094627,16.502541769094627,2.0
411,592550,215050,592500,215000,3,59252150,8.0,8.338359034076245,8.338359034076245,1.0
412,593550,195950,593500,195950,3,59351959,16.0,16.52168665974753,16.52168665974753,2.0
414,593750,195950,593750,195950,3,59371959,16.0,16.52168665974753,16.52168665974753,2.0
416,593750,226650,593740,226685,3,59372266,8.0,8.251270884547313,8.251270884547313,1.0
417,593850,226750,593800,226700,3,59382267,8.0,8.251270884547313,8.251270884547313,1.0
418,595450,207850,595410,207800,3,59542078,8.0,8.338359034076245,8.338359034076245,1.0
419,595450,207950,595469,207981,3,59542079,8.0,8.338359034076245,8.338359034076245,1.0
420,595550,207850,595501,207872,3,59552078,8.0,8.338359034076245,8.338359034076245,1.0
421,597850,213150,597810,213185,3,59782131,8.0,8.34543401039644,8.34543401039644,1.0
422,598750,250050,598750,250060,3,59872500,24.0,24.651353867809227,24.651353867809227,3.0
425,599450,223350,599421,223348,3,59942233,16.0,16.527545132066646,16.527545132066646,2.0
427,599950,223650,599958,223649,3,59992236,16.0,16.527545132066646,16.527545132066646,2.0
429,600050,223650,600035,223651,3,60002236,8.0,8.263772566033323,8.263772566033323,1.0
430,600050,223750,600040,223770,3,60002237,16.0,16.527545132066646,16.527545132066646,2.0
432,600150,223650,600150,223650,3,60012236,10.0,10.263772566033323,10.263772566033323,1.0
433,600150,223750,600169,223790,3,60012237,26.0,26.791317698099967,13.395658849049983,3.0
436,600250,223750,600250,223750,3,60022237,10.0,10.263772566033323,10.263772566033323,1.0
438,601750,209250,601779,209228,3,60172092,8.0,8.29100114174464,8.29100114174464,1.0
439,602450,123650,602450,123650,3,60241236,6.0,6.244150980119112,6.244150980119112,1.0
440,602850,231650,602850,231670,3,60282316,11.0,11.603024376838185,5.8015121884190926,1.2
442,603350,183750,603364,183768,3,60331837,8.0,8.271744850057416,8.271744850057416,1.0
443,604050,199750,604005,199712,3,60401997,8.0,8.224767050847383,8.224767050847383,1.0
444,604050,223750,604050,223750,3,60402237,10.0,10.333092746300974,10.333092746300974,1.0
445,604050,252950,604069,252989,3,60402529,8.0,8.229004042207947,8.229004042207947,1.0
446,604150,199450,604173,199438,3,60411994,8.0,8.224767050847383,8.224767050847383,1.0
447,604150,199750,604178,199778,3,60411997,8.0,8.224767050847383,8.224767050847383,1.0
448,604150,199850,604150,199825,3,60411998,8.0,8.224767050847383,8.224767050847383,1.0
449,604150,223750,604194,223775,3,60412237,18.0,18.666185492601947,9.333092746300974,2.0
